paperId,title,abstract,year,citationCount,openAccessPdf,fieldsOfStudy,authors
a4e61a951b4b74cae18419efadd35d74ea89ed83,Unifying spatial and social network analysis in disease ecology.,"Social network analysis has achieved remarkable popularity in disease ecology, and is sometimes carried out without investigating spatial heterogeneity. Many investigations into sociality and disease may nevertheless be subject to cryptic spatial variation, so ignoring spatial processes can limit inference regarding disease dynamics. Disease analyses can gain breadth, power, and reliability from incorporating both spatial and social behavioural data. However, the tools for collecting and analysing these data simultaneously can be complex and unintuitive, and it is often unclear when spatial variation must be accounted for. These difficulties contribute to the scarcity of simultaneous spatial-social network analyses in disease ecology thus far. Here, we detail scenarios in disease ecology that benefit from spatial-social analysis. We describe procedures for simultaneous collection of both spatial and social data, and we outline statistical approaches that can control for and estimate spatial-social covariance in disease ecology analyses. We hope disease researchers will expand social network analyses to more often include spatial components and questions. These measures will increase the scope of such analyses, allowing more accurate model estimates, better inference of transmission modes, susceptibility effects and contact scaling patterns, and ultimately more effective disease interventions.",2020,85,"{'url': 'https://repository.uantwerpen.be/docstore/d:irua:2244', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1111/1365-2656.13356?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/1365-2656.13356, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Computer Science']","[{'authorId': '8668438', 'name': 'Gregory F. Albery'}, {'authorId': '3723166', 'name': 'Lucinda Kirkpatrick'}, {'authorId': '14899579', 'name': 'J. A. Firth'}, {'authorId': '49114067', 'name': 'S. Bansal'}]"
5a45e47a6ee2f80223ae1d50ad1c418d2769564a,"Constructing, conducting and interpreting animal social network analysis","Summary Animal social networks are descriptions of social structure which, aside from their intrinsic interest for understanding sociality, can have significant bearing across many fields of biology. Network analysis provides a flexible toolbox for testing a broad range of hypotheses, and for describing the social system of species or populations in a quantitative and comparable manner. However, it requires careful consideration of underlying assumptions, in particular differentiating real from observed networks and controlling for inherent biases that are common in social data. We provide a practical guide for using this framework to analyse animal social systems and test hypotheses. First, we discuss key considerations when defining nodes and edges, and when designing methods for collecting data. We discuss different approaches for inferring social networks from these data and displaying them. We then provide an overview of methods for quantifying properties of nodes and networks, as well as for testing hypotheses concerning network structure and network processes. Finally, we provide information about assessing the power and accuracy of an observed network. Alongside this manuscript, we provide appendices containing background information on common programming routines and worked examples of how to perform network analysis using the r programming language. We conclude by discussing some of the major current challenges in social network analysis and interesting future directions. In particular, we highlight the under‐exploited potential of experimental manipulations on social networks to address research questions.",2015,737,"{'url': 'https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1365-2656.12418', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC4973823, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Biology', 'Medicine']","[{'authorId': '3384335', 'name': 'D. Farine'}, {'authorId': '48590242', 'name': 'H. Whitehead'}]"
eb2857ecf2f025d18efc3b91ad507207ff33d022,New Developments in Social Network Analysis,"This review of social network analysis focuses on identifying recent trends in interpersonal social networks research in organizations, and generating new research directions, with an emphasis on conceptual foundations. It is organized around two broad social network topics: structural holes and brokerage and the nature of ties. New research directions include adding affect, behavior, and cognition to the traditional structural analysis of social networks, adopting an alter-centric perspective including a relational approach to ego and alters, moving beyond the triad in structural hole and brokerage research to consider alters as brokers, expanding the nature of ties to include negative, multiplex/dissonant, and dormant ties, and exploring the value of redundant ties. The challenge is to answer the question “What's next in social network analysis?” Expected final online publication date for the Annual Review of Organizational Psychology and Organizational Behavior, Volume 9 is January 2022. Please see http://www.annualreviews.org/page/journal/pubdates for revised estimates.",2021,35,"{'url': 'https://www.annualreviews.org/doi/pdf/10.1146/annurev-orgpsych-012420-090628', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1146/annurev-orgpsych-012420-090628?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1146/annurev-orgpsych-012420-090628, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '2103465', 'name': 'Daniel J. Brass'}]"
3c1179c10bcf95a27680ae3671c2e19f203ff1df,A guide to null models for animal social network analysis,"Null models are an important component of the social network analysis toolbox. However, their use in hypothesis testing is still not widespread. Furthermore, several different approaches for constructing null models exist, each with their relative strengths and weaknesses, and often testing different hypotheses. In this study, I highlight why null models are important for robust hypothesis testing in studies of animal social networks. Using simulated data containing a known observation bias, I test how different statistical tests and null models perform if such a bias was unknown. I show that permutations of the raw observational (or ‘pre‐network’) data consistently account for underlying structure in the generated social network, and thus can reduce both type I and type II error rates. However, permutations of pre‐network data remain relatively uncommon in animal social network analysis because they are challenging to implement for certain data types, particularly those from focal follows and GPS tracking. I explain simple routines that can easily be implemented across different types of data, and supply R code that applies each type of null model to the same simulated dataset. The R code can easily be modified to test hypotheses with empirical data. Widespread use of pre‐network data permutation methods will benefit researchers by facilitating robust hypothesis testing.",2017,329,"{'url': 'https://besjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/2041-210X.12772', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC5656331, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Computer Science', 'Medicine']","[{'authorId': '3384335', 'name': 'D. Farine'}]"
1905a8c0be7e6f2994e54c6e5ca272bffbd984d2,Social Network Analysis for Coronavirus (COVID‐19) in the United States,"Objectives This study explores how public key players play an important role in social networks for coronavirus (COVID‐19). Methods This study employs social network analyses based on 2,864 Twitter users and 2,775 communications of Twitter. Results This study finds that President Trump plays the most important role in social networks among the top 20 key players for both in‐degree centrality and content in tweets. Second, Donald Trump and Barak Obama show the opposite result for the in‐degree centrality and follower analysis. The result shows that the topic‐based networks and the person‐based networks play a different role in social networks. This study demonstrates that the presidents, the World Health Organization (WHO) and its regional offices, the Centers for Disease Control, and news channels play a crucial role in the news of COVID‐19 for people. Key players, such as Donald Trump, Barack Obama, and BBC, are located in the central networks. In contrast, U.S. news channels and WHO and its regional offices have independent channels. Conclusions Governments should understand the characteristics of public key players to provide information for COVID‐19 in a timely manner.",2020,62,"{'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7283848', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7283848, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"[{'authorId': '116888733', 'name': 'Seungil Yum'}]"
88fba5e9dd36fec4f24e9575b8f8ae8053500107,Deep Representation Learning for Social Network Analysis,"Social network analysis is an important problem in data mining. A fundamental step for analyzing social networks is to encode network data into low-dimensional representations, i.e., network embeddings, so that the network topology structure and other attribute information can be effectively preserved. Network representation leaning facilitates further applications such as classification, link prediction, anomaly detection, and clustering. In addition, techniques based on deep neural networks have attracted great interests over the past a few years. In this survey, we conduct a comprehensive review of the current literature in network representation learning, utilizing neural network models. First, we introduce the basic models for learning node representations in homogeneous networks. We will also introduce some extensions of the base models, tackling more complex scenarios such as analyzing attributed networks, heterogeneous networks, and dynamic networks. We then introduce techniques for embedding subgraphs and also present the applications of network representation learning. Finally, we discuss some promising research directions for future work.",2019,93,"{'url': 'https://www.frontiersin.org/articles/10.3389/fdata.2019.00002/pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1904.08547, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Computer Science', 'Mathematics', 'Medicine']","[{'authorId': '9747941', 'name': 'Qiaoyu Tan'}, {'authorId': '47717322', 'name': 'Ninghao Liu'}, {'authorId': '48539382', 'name': 'Xia Hu'}]"
1f6ff6ad1d6c43cfa1963b2b1e87252c10c26340,Social network analysis: An overview,"Social network analysis (SNA) is a core pursuit of analyzing social networks today. In addition to the usual statistical techniques of data analysis, these networks are investigated using SNA measures. It helps in understanding the dependencies between social entities in the data, characterizing their behaviors and their effect on the network as a whole and over time. Therefore, this article attempts to provide a succinct overview of SNA in diverse topological networks (static, temporal, and evolving networks) and perspective (ego‐networks). As one of the primary applicability of SNA is in networked data mining, we provide a brief overview of network mining models as well; by this, we present the readers with a concise guided tour from analysis to mining of networks.",2018,139,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1002/widm.1256?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/widm.1256, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '34821994', 'name': 'S. Tabassum'}, {'authorId': '1866561', 'name': 'F. Pereira'}, {'authorId': '25760950', 'name': 'S. Fernandes'}, {'authorId': '143931014', 'name': 'João Gama'}]"
d89b03837d991c9c911bda9cb5811688a88fb9a5,Spatial Association and Effect Evaluation of CO2 Emission in the Chengdu-Chongqing Urban Agglomeration: Quantitative Evidence from Social Network Analysis,"Urban agglomeration, an established urban spatial pattern, contributes to the spatial association and dependence of city-level CO2 emission distribution while boosting regional economic growth. Exploring this spatial association and dependence is conducive to the implementation of effective and coordinated policies for regional level CO2 reduction. This study calculated CO2 emissions from 2005–2016 in the Chengdu-Chongqing urban agglomeration with the IPAT model, and empirically explored the spatial structure pattern and association effect of CO2 across the area leveraged by the social network analysis. The findings revealed the following: (1) The spatial structure of CO2 emission in the area is a complex network pattern, and in the sample period, the CO2 emission association relations increased steadily and the network stabilization remains strengthened; (2) the centrality of the cities in this area can be categorized into three classes: Chengdu and Chongqing are defined as the first class, the second class covers Deyang, Mianyang, Yibin, and Nanchong, and the third class includes Zigong, Suining, Meishan, and Guangan—the number of cities in this class is on the rise; (3) the network is divided into four subgroups: the area around Chengdu, south Sichuan, northeast Sichuan, and west Chongqing where the spillover effect of CO2 is greatest; and (4) the higher density of the global network of CO2 emission considerably reduces regional emission intensity and narrows the differences among regions. Individual networks with higher centrality are also found to have lower emission intensity.",2018,174,"{'url': 'https://www.mdpi.com/2071-1050/11/1/1/pdf?version=1545295039', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.3390/SU11010001?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/SU11010001, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Geography'],"[{'authorId': '2112623324', 'name': 'Jinzhao Song'}, {'authorId': '2068043931', 'name': 'Qing Feng'}, {'authorId': '2144675081', 'name': 'Xiaoping Wang'}, {'authorId': '51055250', 'name': 'Hanliang Fu'}, {'authorId': '2004622799', 'name': 'Wei-Zhe Jiang'}, {'authorId': '1520259347', 'name': 'Baiyu Chen'}]"
081dde40713c7134baf72055a7490d0e717057db,The state of the art development of AHP (1979–2017): a literature review with a social network analysis,"Although many papers describe the evolution of the analytic hierarchy process (AHP), most adopt a subjective approach. This paper examines the pattern of development of the AHP research field using social network analysis and scientometrics, and identifies its intellectual structure. The objectives are: (i) to trace the pattern of development of AHP research; (ii) to identify the patterns of collaboration among authors; (iii) to identify the most important papers underpinning the development of AHP; and (iv) to discover recent areas of interest. We analyse two types of networks: social networks, that is, co-authorship networks, and cognitive mapping or the network of disciplines affected by AHP. Our analyses are based on 8441 papers published between 1979 and 2017, retrieved from the ISI Web of Science database. To provide a longitudinal perspective on the pattern of evolution of AHP, we analyse these two types of networks during the three periods 1979–1990, 1991–2001 and 2002–2017. We provide some basic statistics on AHP journals and researchers, review the main topics and applications of integrated AHPs and provide direction for future research by highlighting some open questions.",2017,274,"{'url': 'https://www.tandfonline.com/doi/pdf/10.1080/00207543.2017.1334976?needAccess=true', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1080/00207543.2017.1334976?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/00207543.2017.1334976, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Computer Science', 'Engineering']","[{'authorId': '1730814', 'name': 'Ali Emrouznejad'}, {'authorId': '2107877', 'name': 'M. Marra'}]"
30aaf3ae2ea5f73b9a7de6f7e1c17332022e55df,Social Network Analysis: An Example of Fusion Between Quantitative and Qualitative Methods,"A quantitative approach to social network analysis involves the application of mathematical and statistical techniques and graphical presentation of results. Nonetheless—as with all sciences—subjectivity is an integral aspect of network analysis, manifested in the selection of measures to describe connection patterns and actors’ positions (e.g., choosing a centrality indicator), in the visualization of social structure in graphs, and in translating numbers into words (telling the story). Here, we use network research as an example to illustrate how quantitative and qualitative approaches, techniques, and data are mixed along a continuum of fusion between quantitative and qualitative realms.",2018,101,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1177/1558689818804060?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/1558689818804060, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '2322948208', 'name': 'Reza Yousefi Nooraie'}, {'authorId': '145022946', 'name': 'J. Sale'}, {'authorId': '145602503', 'name': 'Alexandra Marin'}, {'authorId': '36923859', 'name': 'L. Ross'}]"
319d0cde8e23477837d4a7fe3cdff53fc1953cf4,Bibliometric study of social network analysis literature,"
Purpose
The purpose of this paper is to use bibliometric analysis to identify the current state of the academic literature regarding social network analysis (SNA) and analyze its knowledge base such as research authors, research countries, document type, keyword analysis and subject areas.


Design/methodology/approach
Bibliometric analysis is used and furthermore, Lotka’s and Bradford’s law is applied to perform author productivity analyses in this field during 1999 and 2018, respectively, in turn, discovering historical vein and research tendency in the future.


Findings
It appears that the research on SNA has been very popular and still in the highly mature period. So far, the USA takes the lead among the published paper. The top 2 subject areas are “Computer Science” and “Business Economics.” The primary journal that SNA articles were published is Computers in Human Behavior. SNA has been related to many research areas, such as “Social network analysis,” “Computer-mediated communication,” “Online learning,” “Social Network” and “Community of inquiry.” Finally, Kolmogorov–Smirnov (K-S) test proved that the frequency indexes of author productivity distribution certainly followed Lotka’s law.


Research limitations/implications
First, the productivity distribution may inform researchers and scholars of current issues and development of SNA. Second, the study proposed a theoretical model, based on Lotka’s law, for author productivity analysis of SNA, which can serve as reference for different areas of study in the evaluation of author productivity models. Also, in order to allow researchers to gain in-depth insights, this study aimed to report the most published institutions and keep track of the growth and trend of author productivity, by which scholars in related fields are provided with more opportunities for academic communication and technological cooperation.


Originality/value
This research on the productivity distribution of SNA may inform researchers and scholars of current issues and development of SNA. The findings report the major publication outlets and related discussion issues about SNA. Such information would be valuable for related authors, who are writing the manuscript on SNA, and also for practitioners, who may be interested in applying the theory or ideas of SNA.
",2019,67,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1108/lht-01-2019-0028?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/lht-01-2019-0028, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '50087093', 'name': 'Yu-Sheng Su'}, {'authorId': '50554509', 'name': 'Chien-Liang Lin'}, {'authorId': '3071767', 'name': 'Shih-Yeh Chen'}, {'authorId': '35697013', 'name': 'Chin-Feng Lai'}]"
19864ebe547028815041e33837ca43c73249aba9,When to choose dynamic vs. static social network analysis.,"There is increasing interest in using dynamic social networks in the study of animal sociality and its consequences. However, there is a general lack of guidance on the when and how such an approach will be valuable. The aim of this paper is to provide a guide on when to choose dynamic vs. static social network analysis, and how to choose the appropriate temporal scale for the dynamic network. I first discuss the motivations for using dynamic animal social networks. I then provide guidance on how to choose between dynamic networks and the ""standard"" approach of using static networks. I discuss this in the context of the temporal scale of changes observed, of their predictability and of the data availability. Dynamic networks are important in a number of scenarios. First, if the network data are being compared to independent processes, such as the spread of information or disease or environmental changes, then dynamic networks will provide more accurate estimates of spreading rates. Second, if the network has predictable patterns of change, for example diel cycles or seasonal changes, then dynamic networks should be used to capture the impact of these changes. Third, dynamic networks are important for studies of spread through networks when the relationship between edge weight and transmission probability is nonlinear. Finally, dynamic social networks are also useful in situations where interactions among individuals are dense, such as in studies of captive groups. The use of static vs. dynamic network requires careful consideration, both from a research question perspective and from a data perspective, and this paper provides a guide on how to evaluate the relative importance of these.",2018,80,"{'url': 'https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1111/1365-2656.12764', 'status': 'BRONZE', 'license': 'publisher-specific, author manuscript', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1111/1365-2656.12764?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/1365-2656.12764, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Computer Science']","[{'authorId': '3384335', 'name': 'D. Farine'}]"
449621ad8e508fbe10608a46fd9b8e9a3b1edb32,Gender Differences in Social Support on Social Network Sites: A Meta-Analysis,"Social network sites (SNS) have become an increasingly popular platform for providing and receiving social support. Traditionally, females are believed to offer more social support. However, investigations of both the offline and online domains have revealed mixed findings. This meta-analysis attempts to assess the presence and magnitude of gender differences in social support on SNS. A literature review produced a sample of 30 independent studies with 17,000 participants. Results showed that females on SNS give (d = 0.36) and receive (d = 0.14) greater social support than do males. This is the first meta-analysis to test for and demonstrate gender differences in social support, either offline or online.",2020,84,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1089/cyber.2019.0516?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1089/cyber.2019.0516, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Psychology', 'Computer Science']","[{'authorId': '1977289', 'name': 'Sigal Tifferet'}]"
ddf6554632178318a712b96f0d6c722fd6ff4794,Classifying Twitter Topic-Networks Using Social Network Analysis,"As users interact via social media spaces, like Twitter, they form connections that emerge into complex social network structures. These connections are indicators of content sharing, and network structures reflect patterns of information flow. This article proposes a conceptual and practical model for the classification of topical Twitter networks, based on their network-level structures. As current literature focuses on the classification of users to key positions, this study utilizes the overall network structures in order to classify Twitter conversation based on their patterns of information flow. Four network-level metrics, which have established as indicators of information flow characteristics—density, modularity, centralization, and the fraction of isolated users—are utilized in a three-step classification model. This process led us to suggest six structures of information flow: divided, unified, fragmented, clustered, in and out hub-and-spoke networks. We demonstrate the value of these network structures by segmenting 60 Twitter topical social media network datasets into these six distinct patterns of collective connections, illustrating how different topics of conversations exhibit different patterns of information flow. We discuss conceptual and practical implications for each structure.",2017,234,"{'url': 'https://journals.sagepub.com/doi/pdf/10.1177/2056305117691545', 'status': 'GOLD', 'license': 'CCBYNC', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1177/2056305117691545?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/2056305117691545, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"[{'authorId': '2972136', 'name': 'Itai Himelboim'}, {'authorId': '1410176686', 'name': 'Marc A. Smith'}, {'authorId': '2067180', 'name': 'Lee Rainie'}, {'authorId': '1740403', 'name': 'B. Shneiderman'}, {'authorId': '72016129', 'name': 'Camila Espina'}]"
4f8278acc33e4048df088b10016dee1004512063,Social network analysis in sport research: an emerging paradigm,"Abstract While network analysis is a major methodological approach in many disciplines of the social and natural sciences, it has only recently come into the focus of sport researchers. This article assesses the utility of network analysis to analyze sport phenomena. We begin with an overview of social network analysis (SNA) and related concepts. To explore research topics and approaches, we conduct a systematic review of empirical literature of SNA and its application to sport. Based on this review, we provide a six-dimensional conceptual typology of SNA applications in sport – competition networks, interaction networks, inter-organizational networks, intra-organizational networks, affiliation networks and social environments. Potential future directions for this promising approach in sport research are discussed.",2017,115,"{'url': 'https://kops.uni-konstanz.de/bitstreams/4fa4e842-a28f-4a62-be85-39a7858d9aa8/download', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1080/16138171.2017.1318198?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/16138171.2017.1318198, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Sociology'],"[{'authorId': '2089858287', 'name': 'H. Wäsche'}, {'authorId': '51391219', 'name': 'G. Dickson'}, {'authorId': '2074304393', 'name': 'A. Woll'}, {'authorId': '1689559', 'name': 'U. Brandes'}]"
d89f8739e07eaf3dccd6546ca8c52bb44e7753ea,Applications of social network analysis to obesity: a systematic review,"People's health behaviours and outcomes can be profoundly shaped by the social networks they are embedded in. Based on graph theory, social network analysis is a research framework for the study of social interactions and the structure of these interactions among social actors. A literature search was conducted in PubMed and Web of Science for articles published until August 2017 that applied social network analysis to examine obesity and social networks. Eight studies (three cross‐sectional and five longitudinal) conducted in the US (n = 6) and Australia (n = 2) were identified. Seven focused on adolescents' and one on adults' friendship networks. They examined structural features of these networks that were associated with obesity, including degree distribution, popularity, modularity maximization and K‐clique percolation. All three cross‐sectional studies that used exponential random graph models found individuals with similar body weight status and/or weight‐related behaviour were more likely to share a network tie than individuals with dissimilar traits. Three longitudinal studies using stochastic actor‐based models found friendship network characteristics influenced change in individuals' body weight status and/or weight‐related behaviour over time. Future research should focus on diverse populations and types of social networks and identifying the mechanisms by which social networks influence obesity to inform network‐based interventions.",2018,64,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1111/obr.12684?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/obr.12684, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Psychology']","[{'authorId': '48691586', 'name': 'S. Zhang'}, {'authorId': '2479533', 'name': 'K. Haye'}, {'authorId': '8377912', 'name': 'M. Ji'}, {'authorId': '145978708', 'name': 'R. An'}]"
3d875acd11c014627a4ef2767eddfc50d3de8a65,"International Congress on Education, Technology and Science (CIETYC 2024) Quindio Colombia","The International Congress on Education, Technology and Science (CIETYC 2024), held at the Universidad del Quindío, brought together more than 60 speakers from eight countries, highlighting research and reflections on science, education and technology in the fourth industrial revolution. The three-day event addressed topics such as artificial intelligence in education, university internationalization, social innovation and knowledge economy, promoting interdisciplinary collaboration networks. This event reaffirmed the commitment of the participating institutions to the transformation of educational ecosystems and regional development, inspiring new proposals and innovative projects.",2024,13,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.56294/piii2024111?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.56294/piii2024111, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '2339806304', 'name': 'Organizing Committee'}]"
e5a17b3bb700428309dbfc9b223c78e436918566,The Future of Artificial Intelligence in Special Education Technology,"This manuscript presents a preliminary discussion of Artificial Intelligence (AI) as a disruptive technology with the potential to significantly change special education practices. The article begins with a brief description of the development of AI. The authors recognize our assertions are subjective and require further research. Several references are not peer-reviewed because educational research takes years to conduct, analyze, and disseminate outcomes. In this manuscript, we discuss current software used for writing with students in special education and discuss similarities and differences with AI software. This discussion is followed by questions and examples related to implementation, ethical and policy considerations, and preservice special education teacher preparation. The article concludes with future considerations for how AI will impact the special education technology field.",2023,42,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1177/01626434231165977?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/01626434231165977, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '21643257', 'name': 'Matthew T. Marino'}, {'authorId': '48823285', 'name': 'Eleazar Vasquez'}, {'authorId': '21764819', 'name': 'L. Dieker'}, {'authorId': '97401473', 'name': 'James D. Basham'}, {'authorId': '50712217', 'name': 'Jose Blackorby'}]"
889c674b6e918e467665c23b351103adda30f730,Digital degrowth: toward radically sustainable education technology,"ABSTRACT This paper outlines how ideas of ‘degrowth’ might be used to reimagine sustainable forms of education technology. In essence, degrowth calls for a proactive renewal of technology use around goals of voluntary simplicity and slowing-down, community-based coproduction and sharing, alongside conscious minimalization of resource consumption. The paper considers how core degrowth principles of conviviality, commoning, autonomy and care have been used to develop various forms of ‘radically sustainable computing’. The paper then suggests four ways in which degrowth principles might frame future thinking around education technology in terms of: (i) curtailing current manipulative forms of education technology, (ii) bolstering existing convivial forms of education technology; (iii) stimulating the development of new convivial education technologies; and (iv) developing digital technologies to achieve the eventual de-schooling of society. It is concluded that mobilisation of these ideas might support a much-needed reorientation of digital technology in education along low-impact, equitable lines.",2023,41,"{'url': 'https://figshare.com/articles/journal_contribution/Digital_degrowth_toward_radically_sustainable_education_technology/21809565/1/files/38698878.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1080/17439884.2022.2159978?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/17439884.2022.2159978, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"[{'authorId': '1735121', 'name': 'N. Selwyn'}]"
6b7c4f161d8fdbee4af4c07cb4f5e454e28062f5,Post-Covid-19 Education and Education Technology ‘Solutionism’: a Seller’s Market,"The Covid-19 pandemic and the social distancing that followed have affected all walks of society, also education. In order to keep education running, educational institutions have had to quickly adapt to the situation. This has resulted in an unprecedented push to online learning. Many, including commercial digital learning platform providers, have rushed to provide their support and ‘solutions’, sometimes for free. The Covid-19 pandemic has therefore also created a sellers’ market in ed-tech. This paper employs a critical lens to reflect on the possible problems arising from hasty adoption of commercial digital learning solutions whose design might not always be driven by best pedagogical practices but their business model that leverages user data for profit-making. Moreover, already before Covid-19, there has been increasing critique of how ed-tech is redefining and reducing concepts of teaching and learning. The paper also challenges the narrative that claims, ‘education is broken, and it should and can be fixed with technology’. Such technologization, often seen as neutral, is closely related to educationalization, i.e. imposing growing societal problems for education to resolve. Therefore, this is a critical moment to reflect how the current choices educational institutions are making might affect with Covid-19 education and online learning: Will they reinforce capitalist instrumental view of education or promote holistic human growth? This paper urges educational leaders to think carefully about the decisions they are currently making and if they indeed pave the way to a desirable future of education.",2020,378,"{'url': 'https://link.springer.com/content/pdf/10.1007/s42438-020-00164-x.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC7355515, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Sociology'],"[{'authorId': '33976364', 'name': 'Marko Teräs'}, {'authorId': '2236045', 'name': 'Juha Suoranta'}, {'authorId': '3422216', 'name': 'Hanna Teräs'}, {'authorId': '65939802', 'name': 'Mark Curcher'}]"
